instancia,n,grafo,threads,fusiones,tiempo
58285,72,completo,6,8,0.390742
58286,72,completo,7,4,0.245151
58287,72,completo,8,11,0.465959
58288,72,completo,9,10,0.445548
58289,72,completo,10,6,0.376851
58290,72,completo,11,9,0.470232
58291,72,completo,12,11,0.573907
58292,72,completo,13,4,0.378433
58293,72,completo,14,4,0.371524
58294,72,completo,15,10,0.647005
58295,72,completo,16,7,0.552222
58296,72,completo,17,6,0.511306
58297,72,completo,18,4,0.458604
58298,72,completo,19,3,0.475812
58299,72,completo,20,1,0.553558
58300,72,completo,21,4,0.549394
58301,72,completo,22,7,0.633333
58302,72,completo,23,5,0.781332
58303,72,completo,24,11,0.948696
58304,72,completo,25,4,0.649881
58305,72,completo,26,12,3.4209
58306,72,completo,27,3,0.693094
58307,72,completo,28,6,0.814762
58308,72,completo,29,10,1.05268
58309,72,completo,30,9,1.00574
58310,72,completo,31,6,0.898906
58311,72,completo,32,8,0.838106
58312,72,completo,33,10,1.07276
58313,72,completo,34,4,0.927197
58314,72,completo,35,6,1.07208
58315,72,completo,36,11,1.24957
58316,72,completo,37,6,1.11744
58317,72,completo,38,6,1.21874
58318,72,completo,39,6,1.14491
58319,72,completo,40,5,1.04267
58320,72,completo,1,0,0.158119
58321,72,completo,2,1,0.163935
58322,72,completo,3,12,0.468123
58323,72,completo,4,10,0.388669
58324,72,completo,5,10,0.415742
58325,72,completo,6,10,0.525314
58326,72,completo,7,10,0.477432
58327,72,completo,8,12,0.61379
58328,72,completo,9,8,0.445405
58329,72,completo,10,4,0.315482
58330,72,completo,11,7,0.400136
58331,72,completo,12,4,0.392432
58332,72,completo,13,10,0.545775
58333,72,completo,14,7,0.438682
58334,72,completo,15,7,0.493511
58335,72,completo,16,10,0.560736
58336,72,completo,17,10,0.592235
58337,72,completo,18,7,0.552173
58338,72,completo,19,9,0.751559
58339,72,completo,20,10,0.780277
58340,72,completo,21,10,0.891267
58341,72,completo,22,10,0.833617
58342,72,completo,23,6,0.609436
58343,72,completo,24,10,1.31124
58344,72,completo,25,11,1.01761
58345,72,completo,26,6,0.689454
58346,72,completo,27,7,0.778217
58347,72,completo,28,6,0.841343
58348,72,completo,29,5,0.801356
58349,72,completo,30,6,0.942521
58350,72,completo,31,2,0.849625
58351,72,completo,32,6,0.941684
58352,72,completo,33,3,0.810757
58353,72,completo,34,3,0.859392
58354,72,completo,35,7,1.09835
58355,72,completo,36,12,1.3782
58356,72,completo,37,4,0.997493
58357,72,completo,38,3,0.905477
58358,72,completo,39,13,1.45337
58359,72,completo,40,7,1.24369
58360,72,completo,1,0,0.121281
58361,72,completo,2,1,0.142973
58362,72,completo,3,12,0.443335
58363,72,completo,4,11,0.488561
58364,72,completo,5,12,0.451697
58365,72,completo,6,10,0.471521
58366,72,completo,7,11,0.516631
58367,72,completo,8,0,0.28154
58368,72,completo,9,0,0.239696
58369,72,completo,10,10,0.596476
58370,72,completo,11,4,0.319185
58371,72,completo,12,11,0.983371
58372,72,completo,13,0,0.420146
58373,72,completo,14,6,0.493365
58374,72,completo,15,4,0.453331
58375,72,completo,16,3,0.519281
58376,72,completo,17,10,0.590629
58377,72,completo,18,7,0.557374
58378,72,completo,19,6,0.525118
58379,72,completo,20,10,0.693179
58380,72,completo,21,10,0.890811
58381,72,completo,22,3,0.593671
58382,72,completo,23,4,0.666689
58383,72,completo,24,7,0.660642
58384,72,completo,25,10,0.948516
58385,72,completo,26,3,0.774303
58386,72,completo,27,4,0.877944
58387,72,completo,28,12,1.42054
58388,72,completo,29,10,1.49352
58389,72,completo,30,10,1.28671
58390,72,completo,31,4,0.917527
58391,72,completo,32,11,1.35167
58392,72,completo,33,6,0.90041
58393,72,completo,34,7,1.02256
58394,72,completo,35,9,2.0334
58395,72,completo,36,10,1.74395
58396,72,completo,37,11,1.36482
58397,72,completo,38,12,2.86245
58398,72,completo,39,4,1.00933
58399,72,completo,40,6,1.15497
58400,73,arbol,1,0,0.11937
58401,73,arbol,2,1,0.157643
58402,73,arbol,3,2,0.200307
58403,73,arbol,4,7,0.333451
58404,73,arbol,5,0,0.203841
58405,73,arbol,6,0,0.215928
58406,73,arbol,7,0,0.183936
58407,73,arbol,8,0,0.237304
58408,73,arbol,9,3,0.324981
58409,73,arbol,10,0,0.260381
58410,73,arbol,11,0,0.351763
58411,73,arbol,12,4,0.399092
58412,73,arbol,13,3,0.34862
58413,73,arbol,14,12,0.784959
58414,73,arbol,15,11,0.694978
58415,73,arbol,16,1,0.461051
58416,73,arbol,17,12,0.678112
58417,73,arbol,18,0,0.526795
58418,73,arbol,19,10,0.632264
58419,73,arbol,20,6,0.602392
58420,73,arbol,21,0,0.650693
58421,73,arbol,22,0,0.540313
58422,73,arbol,23,0,0.564835
58423,73,arbol,24,7,0.852627
58424,73,arbol,25,0,0.630401
58425,73,arbol,26,0,0.639064
58426,73,arbol,27,4,0.781995
58427,73,arbol,28,0,0.784686
58428,73,arbol,29,0,0.723985
58429,73,arbol,30,6,1.17642
58430,73,arbol,31,0,0.706448
58431,73,arbol,32,6,0.790914
58432,73,arbol,33,15,1.07407
58433,73,arbol,34,5,1.056
58434,73,arbol,35,5,1.01662
58435,73,arbol,36,11,1.11405
58436,73,arbol,37,0,0.976327
58437,73,arbol,38,9,1.01432
58438,73,arbol,39,13,1.32232
58439,73,arbol,40,0,1.20903
58440,73,arbol,1,0,0.129028
58441,73,arbol,2,7,0.323517
58442,73,arbol,3,13,0.394657
58443,73,arbol,4,0,0.105508
58444,73,arbol,5,10,0.381817
58445,73,arbol,6,1,0.177184
58446,73,arbol,7,13,0.424577
58447,73,arbol,8,10,0.413905
58448,73,arbol,9,1,0.259828
58449,73,arbol,10,12,0.675243
58450,73,arbol,11,1,0.304054
58451,73,arbol,12,0,0.438284
58452,73,arbol,13,12,0.552989
58453,73,arbol,14,5,0.466841
58454,73,arbol,15,0,0.358028
58455,73,arbol,16,0,0.371931
58456,73,arbol,17,1,0.407195
58457,73,arbol,18,12,0.720234
58458,73,arbol,19,0,0.489911
58459,73,arbol,20,9,0.64361
58460,73,arbol,21,12,0.865349
58461,73,arbol,22,0,0.546746
58462,73,arbol,23,11,0.752679
58463,73,arbol,24,11,0.979273
58464,73,arbol,25,1,0.634436
58465,73,arbol,26,0,0.665863
58466,73,arbol,27,0,0.762284
58467,73,arbol,28,1,0.818107
58468,73,arbol,29,1,0.801641
58469,73,arbol,30,10,0.904545
58470,73,arbol,31,12,1.17055
58471,73,arbol,32,4,1.05092
58472,73,arbol,33,12,1.31409
58473,73,arbol,34,4,0.882002
58474,73,arbol,35,10,1.23026
58475,73,arbol,36,0,1.06672
58476,73,arbol,37,6,0.931606
58477,73,arbol,38,0,1.03644
58478,73,arbol,39,0,1.15232
58479,73,arbol,40,0,1.15685
58480,73,arbol,1,0,0.057412
58481,73,arbol,2,0,0.063296
58482,73,arbol,3,1,0.124308
58483,73,arbol,4,0,0.103961
58484,73,arbol,5,6,0.259625
58485,73,arbol,6,15,0.57119
58486,73,arbol,7,0,0.185733
58487,73,arbol,8,6,0.330848
58488,73,arbol,9,2,0.271288
58489,73,arbol,10,1,0.363948
58490,73,arbol,11,9,0.44477
58491,73,arbol,12,11,0.547734
58492,73,arbol,13,1,0.36283
58493,73,arbol,14,0,0.489742
58494,73,arbol,15,0,0.481847
58495,73,arbol,16,0,0.468115
58496,73,arbol,17,0,0.492706
58497,73,arbol,18,0,0.517554
58498,73,arbol,19,12,0.857993
58499,73,arbol,20,0,1.01041
58500,73,arbol,21,8,1.70906
58501,73,arbol,22,0,1.18975
58502,73,arbol,23,0,1.29571
58503,73,arbol,24,0,0.847042
58504,73,arbol,25,10,1.0995
58505,73,arbol,26,0,0.745876
58506,73,arbol,27,6,0.698996
58507,73,arbol,28,0,0.65482
58508,73,arbol,29,12,1.25359
58509,73,arbol,30,1,0.752914
58510,73,arbol,31,10,0.946985
58511,73,arbol,32,1,0.953169
58512,73,arbol,33,0,0.940402
58513,73,arbol,34,0,0.988081
58514,73,arbol,35,6,0.923095
58515,73,arbol,36,8,1.32947
58516,73,arbol,37,0,0.929876
58517,73,arbol,38,6,1.10458
58518,73,arbol,39,1,1.14422
58519,73,arbol,40,9,1.39843
58520,73,arbol,1,0,0.127922
58521,73,arbol,2,8,0.310957
58522,73,arbol,3,7,0.259736
58523,73,arbol,4,0,0.13533
58524,73,arbol,5,8,0.280515
58525,73,arbol,6,8,0.366176
58526,73,arbol,7,1,0.260284
58527,73,arbol,8,2,0.216709
58528,73,arbol,9,12,0.537695
58529,73,arbol,10,11,0.526623
58530,73,arbol,11,0,0.319032
58531,73,arbol,12,9,0.671482
58532,73,arbol,13,0,0.346041
58533,73,arbol,14,12,0.818016
58534,73,arbol,15,1,0.426833
58535,73,arbol,16,9,0.612959
58536,73,arbol,17,9,0.607081
58537,73,arbol,18,8,0.622172
58538,73,arbol,19,0,0.577523
58539,73,arbol,20,9,0.67384
58540,73,arbol,21,0,0.564355
58541,73,arbol,22,0,0.615999
58542,73,arbol,23,15,0.96396
58543,73,arbol,24,12,0.971002
58544,73,arbol,25,1,0.692325
58545,73,arbol,26,0,0.781
58546,73,arbol,27,1,0.754445
58547,73,arbol,28,11,1.06584
58548,73,arbol,29,0,0.723147
58549,73,arbol,30,0,0.869971
58550,73,arbol,31,7,1.29175
58551,73,arbol,32,1,0.943573
58552,73,arbol,33,1,0.976628
58553,73,arbol,34,1,0.993496
58554,73,arbol,35,1,1.04724
58555,73,arbol,36,6,1.09549
58556,73,arbol,37,1,1.01465
58557,73,arbol,38,1,1.17778
58558,73,arbol,39,0,1.16044
58559,73,arbol,40,1,1.11545
58560,73,arbol,1,0,0.095939
58561,73,arbol,2,6,0.33576
58562,73,arbol,3,7,0.291497
58563,73,arbol,4,10,0.474182
58564,73,arbol,5,7,0.278908
58565,73,arbol,6,1,0.238857
58566,73,arbol,7,11,0.522131
58567,73,arbol,8,6,0.285749
58568,73,arbol,9,0,0.224805
58569,73,arbol,10,10,0.52456
58570,73,arbol,11,1,0.295378
58571,73,arbol,12,12,0.624514
58572,73,arbol,13,0,0.31555
58573,73,arbol,14,0,0.459819
58574,73,arbol,15,12,0.614343
58575,73,arbol,16,0,0.457585
58576,73,arbol,17,1,0.445209
58577,73,arbol,18,12,0.649043
58578,73,arbol,19,0,0.541823
58579,73,arbol,20,11,0.626735
58580,73,arbol,21,1,0.621071
58581,73,arbol,22,7,0.866813
58582,73,arbol,23,1,0.628453
58583,73,arbol,24,9,0.789809
58584,73,arbol,25,1,0.746873
58585,73,arbol,26,9,0.908608
58586,73,arbol,27,1,0.703082
58587,73,arbol,28,12,0.962745
58588,73,arbol,29,0,0.81156
58589,73,arbol,30,1,0.865163
58590,73,arbol,31,13,1.08241
58591,73,arbol,32,1,0.750573
58592,73,arbol,33,7,0.934834
58593,73,arbol,34,0,1.00081
58594,73,arbol,35,12,1.31443
58595,73,arbol,36,0,0.928463
58596,73,arbol,37,0,1.06241
58597,73,arbol,38,12,1.251
58598,73,arbol,39,10,1.20636
58599,73,arbol,40,8,1.24458
58600,73,arbol,1,0,0.104307
58601,73,arbol,2,7,0.275319
58602,73,arbol,3,3,0.178569
58603,73,arbol,4,0,0.128889
58604,73,arbol,5,0,0.150697
58605,73,arbol,6,8,0.340686
58606,73,arbol,7,0,0.289678
58607,73,arbol,8,6,0.295665
58608,73,arbol,9,11,0.552195
58609,73,arbol,10,1,0.330292
58610,73,arbol,11,0,0.314555
58611,73,arbol,12,1,0.298241
58612,73,arbol,13,7,0.448594
58613,73,arbol,14,11,0.654402
58614,73,arbol,15,1,0.502973
58615,73,arbol,16,0,0.404316
58616,73,arbol,17,0,0.509739
58617,73,arbol,18,0,0.417581
58618,73,arbol,19,0,0.57883
58619,73,arbol,20,0,0.476232
58620,73,arbol,21,0,0.490538
58621,73,arbol,22,13,1.90897
58622,73,arbol,23,0,0.701516
58623,73,arbol,24,6,0.809153
58624,73,arbol,25,1,0.75738
58625,73,arbol,26,1,0.778803
58626,73,arbol,27,6,0.892966
58627,73,arbol,28,4,0.842522
58628,73,arbol,29,7,0.997671
58629,73,arbol,30,1,0.768417
58630,73,arbol,31,3,0.74369
58631,73,arbol,32,9,0.986837
58632,73,arbol,33,1,0.999044
58633,73,arbol,34,12,1.12523
58634,73,arbol,35,1,1.06106
58635,73,arbol,36,14,1.13674
58636,73,arbol,37,0,1.01345
58637,73,arbol,38,0,1.20509
58638,73,arbol,39,6,1.06261
58639,73,arbol,40,3,1.0104
58640,73,arbol,1,0,0.096856
58641,73,arbol,2,1,0.130843
58642,73,arbol,3,7,0.311217
58643,73,arbol,4,7,0.382859
58644,73,arbol,5,4,0.207084
58645,73,arbol,6,10,0.334174
58646,73,arbol,7,10,0.418777
58647,73,arbol,8,1,0.243448
58648,73,arbol,9,0,0.237772
58649,73,arbol,10,7,0.35343
58650,73,arbol,11,8,0.381737
58651,73,arbol,12,6,0.427245
58652,73,arbol,13,4,0.431363
58653,73,arbol,14,4,0.439081
58654,73,arbol,15,1,0.482837
58655,73,arbol,16,1,0.468825
58656,73,arbol,17,11,0.552494
58657,73,arbol,18,7,0.599266
58658,73,arbol,19,1,0.59675
58659,73,arbol,20,8,0.696152
58660,73,arbol,21,1,0.494443
58661,73,arbol,22,12,0.954895
58662,73,arbol,23,1,0.709143
58663,73,arbol,24,7,0.753862
58664,73,arbol,25,10,0.77602
58665,73,arbol,26,0,0.615864
58666,73,arbol,27,1,0.764013
58667,73,arbol,28,12,0.893464
58668,73,arbol,29,0,0.736854
58669,73,arbol,30,0,0.877146
58670,73,arbol,31,9,1.08138
58671,73,arbol,32,12,1.11286
58672,73,arbol,33,0,1.00747
58673,73,arbol,34,6,0.879959
58674,73,arbol,35,3,1.11447
58675,73,arbol,36,0,0.878043
58676,73,arbol,37,12,1.36403
58677,73,arbol,38,6,1.01308
58678,73,arbol,39,0,1.02856
58679,73,arbol,40,14,1.20187
58680,73,arbol,1,0,0.101551
58681,73,arbol,2,7,0.342469
58682,73,arbol,3,8,0.302917
58683,73,arbol,4,0,0.102583
58684,73,arbol,5,10,0.397322
58685,73,arbol,6,3,0.19609
58686,73,arbol,7,8,0.389749
58687,73,arbol,8,0,0.252745
58688,73,arbol,9,0,0.220665
58689,73,arbol,10,3,0.337985
58690,73,arbol,11,2,0.377027
58691,73,arbol,12,10,0.406869
58692,73,arbol,13,7,0.520998
58693,73,arbol,14,1,0.403193
58694,73,arbol,15,0,0.41318
58695,73,arbol,16,6,0.517491
58696,73,arbol,17,7,0.556878
58697,73,arbol,18,0,0.535541
58698,73,arbol,19,8,0.700128
58699,73,arbol,20,7,0.672682
58700,73,arbol,21,0,0.620567
58701,73,arbol,22,2,0.650109
58702,73,arbol,23,0,0.658325
58703,73,arbol,24,0,0.670173
58704,73,arbol,25,0,0.658199
58705,73,arbol,26,4,0.805082
58706,73,arbol,27,3,0.702098
58707,73,arbol,28,0,0.77361
58708,73,arbol,29,9,0.949042
58709,73,arbol,30,7,0.812385
58710,73,arbol,31,7,0.751022
58711,73,arbol,32,6,0.846368
58712,73,arbol,33,3,0.720166
58713,73,arbol,34,6,1.00982
58714,73,arbol,35,10,1.1092
58715,73,arbol,36,12,0.97308
58716,73,arbol,37,9,1.6278
58717,73,arbol,38,0,1.33895
58718,73,arbol,39,13,1.77644
58719,73,arbol,40,0,1.6871
58720,73,arbol,1,0,0.100464
58721,73,arbol,2,0,0.101263
58722,73,arbol,3,9,0.381836
58723,73,arbol,4,0,0.171946
58724,73,arbol,5,1,0.166024
58725,73,arbol,6,0,0.265801
58726,73,arbol,7,0,0.333116
58727,73,arbol,8,11,0.59875
58728,73,arbol,9,3,0.288589
58729,73,arbol,10,5,0.349531
58730,73,arbol,11,10,0.672607
58731,73,arbol,12,10,0.826504
58732,73,arbol,13,0,0.772313
58733,73,arbol,14,12,1.83
58734,73,arbol,15,6,0.853018
58735,73,arbol,16,1,0.59538
58736,73,arbol,17,0,0.761546
58737,73,arbol,18,0,0.707944
58738,73,arbol,19,0,0.596219
58739,73,arbol,20,0,0.491249
58740,73,arbol,21,7,0.704894
58741,73,arbol,22,0,0.524948
58742,73,arbol,23,0,0.616524
58743,73,arbol,24,0,0.732363
58744,73,arbol,25,1,0.784978
58745,73,arbol,26,0,0.638294
58746,73,arbol,27,0,0.742056
58747,73,arbol,28,12,1.01041
58748,73,arbol,29,0,0.676235
58749,73,arbol,30,0,0.776197
58750,73,arbol,31,0,0.984816
58751,73,arbol,32,0,0.911546
58752,73,arbol,33,11,1.26675
58753,73,arbol,34,0,0.915558
58754,73,arbol,35,0,1.10024
58755,73,arbol,36,8,1.18814
58756,73,arbol,37,1,1.01388
58757,73,arbol,38,0,1.04424
58758,73,arbol,39,0,1.1681
58759,73,arbol,40,9,1.21544
58760,73,arbol,1,0,0.065089
58761,73,arbol,2,2,0.166075
58762,73,arbol,3,0,0.10376
58763,73,arbol,4,1,0.125032
58764,73,arbol,5,0,0.152143
58765,73,arbol,6,9,0.538319
58766,73,arbol,7,11,0.473798
58767,73,arbol,8,1,0.225577
58768,73,arbol,9,0,0.279291
58769,73,arbol,10,0,0.250346
58770,73,arbol,11,1,0.278272
58771,73,arbol,12,0,0.326323
58772,73,arbol,13,0,0.366302
58773,73,arbol,14,0,0.454468
58774,73,arbol,15,1,0.383595
58775,73,arbol,16,0,0.386787
58776,73,arbol,17,0,0.454622
58777,73,arbol,18,3,0.489143
58778,73,arbol,19,0,0.503518
58779,73,arbol,20,12,0.913836
58780,73,arbol,21,11,0.835153
58781,73,arbol,22,6,0.638241
58782,73,arbol,23,0,0.674724
58783,73,arbol,24,1,0.618575
58784,73,arbol,25,9,0.847294
58785,73,arbol,26,6,0.786201
58786,73,arbol,27,0,0.699679
58787,73,arbol,28,2,0.875454
58788,73,arbol,29,10,0.982171
58789,73,arbol,30,0,0.875429
58790,73,arbol,31,9,1.08382
58791,73,arbol,32,2,0.79751
58792,73,arbol,33,13,1.27689
58793,73,arbol,34,1,0.821678
58794,73,arbol,35,12,1.22613
58795,73,arbol,36,0,0.995992
58796,73,arbol,37,3,1.24162
58797,73,arbol,38,0,1.15246
58798,73,arbol,39,0,1.08986
58799,73,arbol,40,9,1.10312
58800,73,completo,1,0,0.166213
58801,73,completo,2,1,0.217169
58802,73,completo,3,1,0.15958
58803,73,completo,4,8,0.385825
58804,73,completo,5,3,0.237852
58805,73,completo,6,7,0.364563
58806,73,completo,7,7,0.397357
58807,73,completo,8,9,0.422291
58808,73,completo,9,8,10.3765
58809,73,completo,10,6,0.35306
58810,73,completo,11,8,0.397967
58811,73,completo,12,8,0.759213
58812,73,completo,13,3,0.365098
58813,73,completo,14,8,0.602603
58814,73,completo,15,6,0.436232
58815,73,completo,16,6,0.505478
58816,73,completo,17,6,0.512436
58817,73,completo,18,2,0.490806
58818,73,completo,19,6,0.537743
58819,73,completo,20,7,0.599432
58820,73,completo,21,6,0.663961
58821,73,completo,22,6,0.635096
58822,73,completo,23,7,0.660494
58823,73,completo,24,8,10.6854
58824,73,completo,25,6,0.74865
58825,73,completo,26,7,1.10299
58826,73,completo,27,5,1.03702
58827,73,completo,28,8,0.931901
58828,73,completo,29,6,0.780533
58829,73,completo,30,7,0.966446
58830,73,completo,31,6,0.818578
58831,73,completo,32,6,0.981161
58832,73,completo,33,8,21.3517
58833,73,completo,34,8,11.0054
58834,73,completo,35,7,1.09507
58835,73,completo,36,8,0.936237
58836,73,completo,37,9,1.13635
58837,73,completo,38,8,1.23641
58838,73,completo,39,3,0.987825
58839,73,completo,40,6,1.10254
58840,73,completo,1,0,0.156105
58841,73,completo,2,6,0.400819
58842,73,completo,3,8,0.377849
58843,73,completo,4,6,0.385059
58844,73,completo,5,8,0.355381
58845,73,completo,6,6,0.332451
58846,73,completo,7,8,10.4348
58847,73,completo,8,8,0.414457
58848,73,completo,9,8,0.485184
58849,73,completo,10,7,0.369458
58850,73,completo,11,7,0.637781
58851,73,completo,12,8,0.368873
58852,73,completo,13,3,0.450646
58853,73,completo,14,6,0.439029
58854,73,completo,15,3,0.445029
58855,73,completo,16,6,0.60875
58856,73,completo,17,8,10.7183
58857,73,completo,18,8,10.9146
58858,73,completo,19,7,0.636706
58859,73,completo,20,7,0.703034
58860,73,completo,21,8,0.594649
58861,73,completo,22,7,0.654417
58862,73,completo,23,8,0.734885
58863,73,completo,24,8,0.760256
58864,73,completo,25,6,0.756806
58865,73,completo,26,2,0.851829
58866,73,completo,27,8,1.00869
58867,73,completo,28,2,0.831686
58868,73,completo,29,6,0.887394
58869,73,completo,30,8,0.971488
58870,73,completo,31,6,0.930992
58871,73,completo,32,8,0.941747
58872,73,completo,33,6,1.10303
58873,73,completo,34,6,1.0665
58874,73,completo,35,6,0.947932
58875,73,completo,36,8,0.954305
58876,73,completo,37,7,0.932406
58877,73,completo,38,8,1.13439
58878,73,completo,39,6,1.17112
58879,73,completo,40,6,1.24031
58880,73,completo,1,0,0.126766
58881,73,completo,2,7,0.420751
58882,73,completo,3,8,0.374325
58883,73,completo,4,8,0.332085
58884,73,completo,5,8,0.386802
58885,73,completo,6,7,0.340898
58886,73,completo,7,6,0.337531
58887,73,completo,8,6,0.327156
58888,73,completo,9,7,0.377442
58889,73,completo,10,7,0.375627
58890,73,completo,11,7,0.412849
58891,73,completo,12,6,0.432559
58892,73,completo,13,7,0.424491
58893,73,completo,14,7,11.7738
58894,73,completo,15,6,0.814504
58895,73,completo,16,6,0.689603
58896,73,completo,17,5,0.563313
58897,73,completo,18,9,0.851416
58898,73,completo,19,7,0.992276
58899,73,completo,20,1,0.588278
58900,73,completo,21,1,0.513151
58901,73,completo,22,9,9.69373
58902,73,completo,23,8,10.8848
58903,73,completo,24,6,0.67056
58904,73,completo,25,8,0.720701
58905,73,completo,26,8,0.784619
58906,73,completo,27,8,0.859897
58907,73,completo,28,2,0.676517
58908,73,completo,29,3,0.86782
58909,73,completo,30,8,1.16224
58910,73,completo,31,8,1.03143
58911,73,completo,32,6,0.922717
58912,73,completo,33,2,0.879559
58913,73,completo,34,8,1.10463
58914,73,completo,35,6,4.59868
58915,73,completo,36,6,1.07329
58916,73,completo,37,6,0.942473
58917,73,completo,38,6,1.1446
58918,73,completo,39,8,20.885
58919,73,completo,40,8,1.23897
58920,73,completo,1,0,0.11485
58921,73,completo,2,5,0.31802
58922,73,completo,3,8,0.411215
58923,73,completo,4,6,0.385133
58924,73,completo,5,6,0.369419
58925,73,completo,6,8,0.376956
58926,73,completo,7,6,0.330508
58927,73,completo,8,6,0.330669
58928,73,completo,9,7,0.361371
58929,73,completo,10,7,0.372655
58930,73,completo,11,7,0.394592
58931,73,completo,12,2,0.293442
58932,73,completo,13,6,0.405643
58933,73,completo,14,7,0.465363
58934,73,completo,15,6,0.471526
58935,73,completo,16,3,0.452198
58936,73,completo,17,6,0.474677
58937,73,completo,18,8,0.503865
58938,73,completo,19,6,0.605288
58939,73,completo,20,7,10.8078
58940,73,completo,21,7,10.5415
58941,73,completo,22,9,0.670528
58942,73,completo,23,7,0.639983
58943,73,completo,24,6,0.689502
58944,73,completo,25,6,0.719119
58945,73,completo,26,6,0.848307
58946,73,completo,27,8,0.796206
58947,73,completo,28,6,0.895028
58948,73,completo,29,6,0.909875
58949,73,completo,30,3,0.774085
58950,73,completo,31,7,0.866073
58951,73,completo,32,6,0.982977
58952,73,completo,33,8,0.861215
58953,73,completo,34,2,0.897173
58954,73,completo,35,7,0.964051
58955,73,completo,36,8,1.11403
58956,73,completo,37,3,1.07177
58957,73,completo,38,6,1.00769
58958,73,completo,39,8,1.11695
58959,73,completo,40,8,1.06933
58960,73,completo,1,0,0.13285
58961,73,completo,2,4,0.333514
58962,73,completo,3,8,0.372264
58963,73,completo,4,7,0.349119
58964,73,completo,5,8,0.387484
58965,73,completo,6,8,10.3436
58966,73,completo,7,8,0.412258
58967,73,completo,8,8,0.306159
58968,73,completo,9,8,0.410954
58969,73,completo,10,8,0.395454
58970,73,completo,11,6,0.351725
58971,73,completo,12,7,0.406884
58972,73,completo,13,8,0.380395
58973,73,completo,14,7,0.447691
58974,73,completo,15,2,0.365393
58975,73,completo,16,2,0.479424
58976,73,completo,17,6,0.513824
58977,73,completo,18,7,0.557877
58978,73,completo,19,6,0.604167
58979,73,completo,20,8,0.662768
58980,73,completo,21,8,0.755012
58981,73,completo,22,4,0.757995
58982,73,completo,23,7,0.634572
